Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,292.95,299.86,292.66,299.86,299.86,102035
2017-05-10,299.81,304.26,295.53,296.19,296.19,128100
2017-05-11,297.25,300.22,296.35,299.75,299.75,111189
2017-05-12,299.78,300.1,297.84,298.25,298.25,74390
2017-05-15,298.54,299.84,297.51,298.87,298.87,58674
2017-05-16,301.25,301.65,298.05,299.67,299.67,97285
2017-05-17,299.02,299.95,297.9,299.34,299.34,77839
2017-05-18,296.34,298.78,295.66,298.47,298.47,83316
2017-05-19,298.26,299.1,297.44,298.08,298.08,74781
2017-05-22,299.76,300.7,298.98,300.63,300.63,71066
2017-05-23,301.44,303.7,300.41,301.36,301.36,76648
2017-05-24,302.32,302.79,301.23,301.71,301.71,111991
2017-05-25,302.83,305.34,302.18,305.22,305.22,100091
2017-05-26,305.41,308.51,305.07,306.96,306.96,98095
2017-05-29,307.98,309.32,305.13,306.52,306.52,105979
2017-05-30,306.89,306.99,303.11,304.59,304.59,94122
2017-05-31,303.79,306.18,303.64,304.67,304.67,114684
2017-06-01,304.74,305.3,302.99,304.03,304.03,77246
2017-06-02,305.34,308.01,305.27,307.83,307.83,94028
2017-06-05,308.52,308.59,306.79,307.33,307.33,76116
2017-06-07,306.94,307.59,305.42,305.68,305.68,87994
2017-06-08,305.7,306.87,304.17,306.25,306.25,126075
2017-06-09,307.51,310.02,307.17,309.38,309.38,118710
2017-06-12,307.74,308.31,305.59,306.24,306.24,95851
2017-06-13,306.25,308.29,306.25,308.02,308.02,94388
2017-06-14,309.53,310.05,307.03,307.95,307.95,113446
2017-06-15,308.02,308.83,305.04,306.69,306.69,95414
2017-06-16,306.97,307.4,305.82,306.79,306.79,87835
2017-06-19,307.14,309.29,306.19,308.61,308.61,87803
2017-06-20,310.55,310.63,308.72,309.31,309.31,122387
2017-06-21,307.61,308.0,306.13,307.52,307.52,100934
2017-06-22,308.6,309.47,307.28,309.47,309.47,88484
2017-06-23,309.36,310.58,308.96,310.26,310.26,81460
2017-06-26,310.53,312.22,310.13,311.89,311.89,71899
2017-06-27,311.72,312.95,311.05,312.12,312.12,131745
2017-06-28,310.71,312.03,310.47,310.84,310.84,94923
2017-06-29,312.86,313.79,312.26,312.56,312.56,103106
2017-06-30,310.61,311.76,310.17,311.76,311.76,73223
2017-07-03,312.5,312.93,310.85,312.39,312.39,71751
2017-07-04,312.42,312.82,309.78,310.46,310.46,89184
